lat,lon,elev_m
-7.75,-69.6,197.0
-7.75,-69.5,171.0
-7.75,-69.4,173.0
-7.75,-69.3,192.0
-7.75,-69.2,178.0
-7.75,-69.1,175.0
-7.75,-69.0,183.0
-7.75,-68.9,159.0
-7.75,-68.8,179.0
-7.75,-68.7,198.0
-7.75,-68.6,193.0
-7.75,-68.5,193.0
-7.75,-68.4,191.0
-7.75,-68.3,193.0
-7.75,-68.2,188.0
-7.75,-68.1,181.0
-7.75,-68.0,165.0
-7.5,-82.0,-4520.0
-7.5,-81.9,-4485.0
-7.5,-81.8,-4588.0
-7.5,-81.7,-4754.0
-7.5,-81.6,-5000.0
-7.5,-81.5,-5761.0
-7.5,-81.4,-5877.0
-7.5,-81.3,-5402.0
-7.5,-81.2,-4301.0
-7.5,-81.1,-3073.0
-7.5,-81.0,-2400.0
-7.5,-80.9,-1599.0
-7.5,-80.8,-942.0
-7.5,-80.7,-480.0
-7.5,-80.6,-289.0
-7.5,-80.5,-222.0
-7.5,-80.4,-190.0
-7.5,-80.3,-157.0
-7.5,-80.2,-118.0
-7.5,-80.1,-113.0
-7.5,-80.0,-99.0
-7.5,-79.9,-73.0
-7.5,-79.8,-76.0
-7.5,-79.7,-69.0
-7.5,-79.6,-13.0
-7.5,-79.5,40.0
-7.5,-79.4,134.0
-7.5,-79.3,261.0
-7.5,-79.2,586.0
-7.5,-79.1,1453.0
-7.5,-79.0,870.0
-7.5,-78.9,724.0
-7.5,-78.8,1302.0
-7.5,-78.7,1783.0
-7.5,-78.6,1624.0
-7.5,-78.5,2778.0
-7.5,-78.4,2445.0
-7.5,-78.3,3250.0
-7.5,-78.2,2937.0
-7.5,-78.1,2308.0
-7.5,-78.0,2815.0
-7.5,-77.9,2949.0
-7.5,-77.8,1360.0
-7.5,-77.7,1756.0
-7.5,-77.6,3235.0
-7.5,-77.5,3352.0
-7.5,-77.4,3092.0
-7.5,-77.3,1792.0
-7.5,-77.2,2376.0
-7.5,-77.1,1146.0
-7.5,-77.0,1854.0
-7.5,-76.9,1071.0
-7.5,-76.8,893.0
-7.5,-76.7,477.0
-7.5,-76.6,734.0
-7.5,-76.5,514.0
-7.5,-76.4,587.0
-7.5,-76.3,1221.0
-7.5,-76.2,903.0
-7.5,-76.1,1052.0
-7.5,-76.0,649.0
-7.5,-75.9,1421.0
-7.5,-75.8,365.0
-7.5,-75.7,295.0
-7.5,-75.6,256.0
-7.5,-75.5,194.0
-7.5,-75.4,169.0
-7.5,-75.3,142.0
-7.5,-75.2,132.0
-7.5,-75.1,148.0
-7.5,-75.0,138.0
-7.5,-74.9,167.0
-7.5,-74.8,200.0
-7.5,-74.7,217.0
-7.5,-74.6,254.0
-7.5,-74.5,244.0
-7.5,-74.4,247.0
-7.5,-74.3,227.0
-7.5,-74.2,238.0
-7.5,-74.1,244.0
-7.5,-74.0,292.0
-7.5,-73.9,280.0
-7.5,-73.8,280.0
-7.5,-73.7,268.0
-7.5,-73.6,247.0
-7.5,-73.5,242.0
-7.5,-73.4,234.0
-7.5,-73.3,223.0
-7.5,-73.2,238.0
-7.5,-73.1,220.0
-7.5,-73.0,195.0
-7.5,-72.9,199.0
-7.5,-72.8,222.0
-7.5,-72.7,218.0
-7.5,-72.6,194.0
-7.5,-72.5,186.0
-7.5,-72.4,184.0
-7.5,-72.3,192.0
-7.5,-72.2,200.0
-7.5,-72.1,206.0
-7.5,-72.0,224.0
-7.5,-71.9,178.0
-7.5,-71.8,203.0
-7.5,-71.7,201.0
-7.5,-71.6,218.0
-7.5,-71.5,201.0
-7.5,-71.4,244.0
-7.5,-71.3,233.0
-7.5,-71.2,207.0
-7.5,-71.1,198.0
-7.5,-71.0,223.0
-7.5,-70.9,262.0
-7.5,-70.8,212.0
-7.5,-70.7,218.0
-7.5,-70.6,224.0
-7.5,-70.5,213.0
-7.5,-70.4,200.0
-7.5,-70.3,166.0
-7.5,-70.2,155.0
-7.5,-70.1,149.0
-7.5,-70.0,173.0
-7.5,-69.9,189.0
-7.5,-69.8,175.0
-7.5,-69.7,175.0
-7.5,-69.6,175.0
-7.5,-69.5,183.0
-7.5,-69.4,181.0
-7.5,-69.3,175.0
-7.5,-69.2,168.0
-7.5,-69.1,173.0
-7.5,-69.0,155.0
-7.5,-68.9,186.0
-7.5,-68.8,169.0
-7.5,-68.7,157.0
-7.5,-68.6,135.0
-7.5,-68.5,145.0
-7.5,-68.4,140.0
-7.5,-68.3,156.0
-7.5,-68.2,168.0
-7.5,-68.1,163.0
-7.5,-68.0,167.0
-7.25,-82.0,-4482.0
-7.25,-81.9,-4645.0
-7.25,-81.8,-4771.0
-7.25,-81.7,-4928.0
-7.25,-81.6,-5424.0
-7.25,-81.5,-5839.0
-7.25,-81.4,-5742.0
-7.25,-81.3,-4317.0
-7.25,-81.2,-3320.0
-7.25,-81.1,-3275.0
-7.25,-81.0,-1881.0
-7.25,-80.9,-1134.0
-7.25,-80.8,-435.0
-7.25,-80.7,-140.0
-7.25,-80.6,-129.0
-7.25,-80.5,-139.0
-7.25,-80.4,-103.0
-7.25,-80.3,-83.0
-7.25,-80.2,-82.0
-7.25,-80.1,-74.0
-7.25,-80.0,-82.0
-7.25,-79.9,-74.0
-7.25,-79.8,-58.0
-7.25,-79.7,-22.0
-7.25,-79.6,20.0
-7.25,-79.5,87.0
-7.25,-79.4,145.0
-7.25,-79.3,452.0
-7.25,-79.2,670.0
-7.25,-79.1,621.0
-7.25,-79.0,2042.0
-7.25,-78.9,1214.0
-7.25,-78.8,1822.0
-7.25,-78.7,1547.0
-7.25,-78.6,2485.0
-7.25,-78.5,2909.0
-7.25,-78.4,2740.0
-7.25,-78.3,2724.0
-7.25,-78.2,3214.0
-7.25,-78.1,3451.0
-7.25,-78.0,3907.0
-7.25,-77.9,2088.0
-7.25,-77.8,2904.0
-7.25,-77.7,3942.0
-7.25,-77.6,3699.0
-7.25,-77.5,3150.0
-7.25,-77.4,1994.0
-7.25,-77.3,1439.0
-7.25,-77.2,1375.0
-7.25,-77.1,786.0
-7.25,-77.0,553.0
-7.25,-76.9,999.0
-7.25,-76.8,334.0
-7.25,-76.7,352.0
-7.25,-76.6,353.0
-7.25,-76.5,355.0
-7.25,-76.4,471.0
-7.25,-76.3,604.0
-7.25,-76.2,756.0
-7.25,-76.1,582.0
-7.25,-76.0,1360.0
-7.25,-75.9,493.0
-7.25,-75.8,339.0
-7.25,-75.7,247.0
-7.25,-75.6,247.0
-7.25,-75.5,192.0
-7.25,-75.4,184.0
-7.25,-75.3,143.0
-7.25,-75.2,134.0
-7.25,-75.1,131.0
-7.25,-75.0,196.0
-7.25,-74.9,241.0
-7.25,-74.8,264.0
-7.25,-74.7,250.0
-7.25,-74.6,343.0
-7.25,-74.5,522.0
-7.25,-74.4,327.0
-7.25,-74.3,243.0
-7.25,-74.2,248.0
-7.25,-74.1,226.0
-7.25,-74.0,255.0
-7.25,-73.9,285.0
-7.25,-73.8,382.0
-7.25,-73.7,373.0
-7.25,-73.6,261.0
-7.25,-73.5,249.0
-7.25,-73.4,245.0
-7.25,-73.3,241.0
-7.25,-73.2,225.0
-7.25,-73.1,215.0
-7.25,-73.0,212.0
-7.25,-72.9,197.0
-7.25,-72.8,199.0
-7.25,-72.7,182.0
-7.25,-72.6,206.0
-7.25,-72.5,190.0
-7.25,-72.4,195.0
-7.25,-72.3,174.0
-7.25,-72.2,169.0
-7.25,-72.1,171.0
-7.25,-72.0,171.0
-7.25,-71.9,170.0
-7.25,-71.8,195.0
-7.25,-71.7,193.0
-7.25,-71.6,174.0
-7.25,-71.5,174.0
-7.25,-71.4,218.0
-7.25,-71.3,197.0
-7.25,-71.2,208.0
-7.25,-71.1,211.0
-7.25,-71.0,195.0
-7.25,-70.9,163.0
-7.25,-70.8,205.0
-7.25,-70.7,204.0
-7.25,-70.6,223.0
-7.25,-70.5,221.0
-7.25,-70.4,213.0
-7.25,-70.3,173.0
-7.25,-70.2,178.0
-7.25,-70.1,193.0
-7.25,-70.0,173.0
-7.25,-69.9,142.0
-7.25,-69.8,158.0
-7.25,-69.7,172.0
-7.25,-69.6,151.0
-7.25,-69.5,179.0
-7.25,-69.4,181.0
-7.25,-69.3,156.0
-7.25,-69.2,165.0
-7.25,-69.1,177.0
-7.25,-69.0,136.0
-7.25,-68.9,176.0
-7.25,-68.8,158.0
-7.25,-68.7,155.0
-7.25,-68.6,139.0
-7.25,-68.5,184.0
-7.25,-68.4,171.0
-7.25,-68.3,169.0
-7.25,-68.2,175.0
-7.25,-68.1,163.0
-7.25,-68.0,146.0
-7.0,-82.0,-4424.0
-7.0,-81.9,-4794.0
-7.0,-81.8,-5043.0
-7.0,-81.7,-5402.0
-7.0,-81.6,-5826.0
-7.0,-81.5,-5438.0
-7.0,-81.4,-4548.0
-7.0,-81.3,-2804.0
-7.0,-81.2,-2114.0
-7.0,-81.1,-1374.0
-7.0,-81.0,-750.0
-7.0,-80.9,-273.0
-7.0,-80.8,-114.0
-7.0,-80.7,-42.0
-7.0,-80.6,-89.0
-7.0,-80.5,-71.0
-7.0,-80.4,-76.0
-7.0,-80.3,-62.0
-7.0,-80.2,-54.0
-7.0,-80.1,-47.0
-7.0,-80.0,-36.0
-7.0,-79.9,-23.0
-7.0,-79.8,1.0
-7.0,-79.7,31.0
-7.0,-79.6,35.0
-7.0,-79.5,201.0
-7.0,-79.4,447.0
-7.0,-79.3,1362.0
-7.0,-79.2,828.0
-7.0,-79.1,2922.0
-7.0,-79.0,3364.0
-7.0,-78.9,3019.0
-7.0,-78.8,2634.0
-7.0,-78.7,3068.0
-7.0,-78.6,3461.0
-7.0,-78.5,3998.0
-7.0,-78.4,3771.0
-7.0,-78.3,3785.0
-7.0,-78.2,3295.0
-7.0,-78.1,2336.0
-7.0,-78.0,1136.0
-7.0,-77.9,1947.0
-7.0,-77.8,3918.0
-7.0,-77.7,3298.0
-7.0,-77.6,2617.0
-7.0,-77.5,2828.0
-7.0,-77.4,2278.0
-7.0,-77.3,1886.0
-7.0,-77.2,987.0
-7.0,-77.1,707.0
-7.0,-77.0,1226.0
-7.0,-76.9,638.0
-7.0,-76.8,487.0
-7.0,-76.7,396.0
-7.0,-76.6,468.0
-7.0,-76.5,236.0
-7.0,-76.4,398.0
-7.0,-76.3,354.0
-7.0,-76.2,278.0
-7.0,-76.1,532.0
-7.0,-76.0,1028.0
-7.0,-75.9,382.0
-7.0,-75.8,585.0
-7.0,-75.7,612.0
-7.0,-75.6,686.0
-7.0,-75.5,292.0
-7.0,-75.4,262.0
-7.0,-75.3,190.0
-7.0,-75.2,152.0
-7.0,-75.1,152.0
-7.0,-75.0,178.0
-7.0,-74.9,188.0
-7.0,-74.8,208.0
-7.0,-74.7,249.0
-7.0,-74.6,283.0
-7.0,-74.5,210.0
-7.0,-74.4,187.0
-7.0,-74.3,199.0
-7.0,-74.2,214.0
-7.0,-74.1,212.0
-7.0,-74.0,214.0
-7.0,-73.9,382.0
-7.0,-73.8,250.0
-7.0,-73.7,248.0
-7.0,-73.6,250.0
-7.0,-73.5,234.0
-7.0,-73.4,237.0
-7.0,-73.3,245.0
-7.0,-73.2,241.0
-7.0,-73.1,253.0
-7.0,-73.0,238.0
-7.0,-72.9,226.0
-7.0,-72.8,226.0
-7.0,-72.7,229.0
-7.0,-72.6,228.0
-7.0,-72.5,223.0
-7.0,-72.4,227.0
-7.0,-72.3,195.0
-7.0,-72.2,238.0
-7.0,-72.1,184.0
-7.0,-72.0,201.0
-7.0,-71.9,212.0
-7.0,-71.8,187.0
-7.0,-71.7,175.0
-7.0,-71.6,183.0
-7.0,-71.5,158.0
-7.0,-71.4,156.0
-7.0,-71.3,154.0
-7.0,-71.2,155.0
-7.0,-71.1,168.0
-7.0,-71.0,184.0
-7.0,-70.9,171.0
-7.0,-70.8,180.0
-7.0,-70.7,151.0
-7.0,-70.6,187.0
-7.0,-70.5,178.0
-7.0,-70.4,175.0
-7.0,-70.3,190.0
-7.0,-70.2,185.0
-7.0,-70.1,166.0
-7.0,-70.0,168.0
-7.0,-69.9,163.0
-7.0,-69.8,159.0
-7.0,-69.7,141.0
-7.0,-69.6,178.0
-7.0,-69.5,178.0
-7.0,-69.4,180.0
-7.0,-69.3,198.0
-7.0,-69.2,176.0
-7.0,-69.1,167.0
-7.0,-69.0,152.0
-7.0,-68.9,178.0
-7.0,-68.8,173.0
-7.0,-68.7,169.0
-7.0,-68.6,159.0
-7.0,-68.5,167.0
-7.0,-68.4,154.0
-7.0,-68.3,135.0
-7.0,-68.2,141.0
-7.0,-68.1,142.0
-7.0,-68.0,152.0
-6.75,-82.0,-4741.0
-6.75,-81.9,-5018.0
-6.75,-81.8,-5364.0
-6.75,-81.7,-5760.0
-6.75,-81.6,-5780.0
-6.75,-81.5,-4014.0
-6.75,-81.4,-3063.0
-6.75,-81.3,-2825.0
-6.75,-81.2,-2503.0
-6.75,-81.1,-2877.0
-6.75,-81.0,-1524.0
-6.75,-80.9,-849.0
-6.75,-80.8,-131.0
-6.75,-80.7,-90.0
-6.75,-80.6,-49.0
-6.75,-80.5,-43.0
-6.75,-80.4,-40.0
-6.75,-80.3,-34.0
-6.75,-80.2,-26.0
-6.75,-80.1,-14.0
-6.75,-80.0,-2.0
-6.75,-79.9,19.0
-6.75,-79.8,36.0
-6.75,-79.7,60.0
-6.75,-79.6,92.0
-6.75,-79.5,123.0
-6.75,-79.4,515.0
-6.75,-79.3,511.0
-6.75,-79.2,1508.0
-6.75,-79.1,2464.0
-6.75,-79.0,2451.0
-6.75,-78.9,2534.0
-6.75,-78.8,2587.0
-6.75,-78.7,3897.0
-6.75,-78.6,3508.0
-6.75,-78.5,2644.0
-6.75,-78.4,3870.0
-6.75,-78.3,2759.0
-6.75,-78.2,1910.0
-6.75,-78.1,2436.0
-6.75,-78.0,1367.0
-6.75,-77.9,2999.0
-6.75,-77.8,2902.0
-6.75,-77.7,2309.0
-6.75,-77.6,2209.0
-6.75,-77.5,1684.0
-6.75,-77.4,1262.0
-6.75,-77.3,1231.0
-6.75,-77.2,989.0
-6.75,-77.1,1676.0
-6.75,-77.0,1524.0
-6.75,-76.9,1461.0
-6.75,-76.8,685.0
-6.75,-76.7,413.0
-6.75,-76.6,341.0
-6.75,-76.5,939.0
-6.75,-76.4,494.0
-6.75,-76.3,422.0
-6.75,-76.2,814.0
-6.75,-76.1,1141.0
-6.75,-76.0,928.0
-6.75,-75.9,654.0
-6.75,-75.8,563.0
-6.75,-75.7,1089.0
-6.75,-75.6,401.0
-6.75,-75.5,235.0
-6.75,-75.4,208.0
-6.75,-75.3,186.0
-6.75,-75.2,169.0
-6.75,-75.1,127.0
-6.75,-75.0,136.0
-6.75,-74.9,125.0
-6.75,-74.8,145.0
-6.75,-74.7,176.0
-6.75,-74.6,182.0
-6.75,-74.5,200.0
-6.75,-74.4,169.0
-6.75,-74.3,201.0
-6.75,-74.2,195.0
-6.75,-74.1,224.0
-6.75,-74.0,222.0
-6.75,-73.9,215.0
-6.75,-73.8,201.0
-6.75,-73.7,208.0
-6.75,-73.6,198.0
-6.75,-73.5,208.0
-6.75,-73.4,190.0
-6.75,-73.3,187.0
-6.75,-73.2,209.0
-6.75,-73.1,220.0
-6.75,-73.0,208.0
-6.75,-72.9,206.0
-6.75,-72.8,178.0
-6.75,-72.7,195.0
-6.75,-72.6,207.0
-6.75,-72.5,237.0
-6.75,-72.4,222.0
-6.75,-72.3,200.0
-6.75,-72.2,232.0
-6.75,-72.1,200.0
-6.75,-72.0,161.0
-6.75,-71.9,192.0
-6.75,-71.8,198.0
-6.75,-71.7,229.0
-6.75,-71.6,224.0
-6.75,-71.5,202.0
-6.75,-71.4,219.0
-6.75,-71.3,196.0
-6.75,-71.2,188.0
-6.75,-71.1,182.0
-6.75,-71.0,187.0
-6.75,-70.9,186.0
-6.75,-70.8,149.0
-6.75,-70.7,165.0
-6.75,-70.6,137.0
-6.75,-70.5,140.0
-6.75,-70.4,138.0
-6.75,-70.3,135.0
-6.75,-70.2,131.0
-6.75,-70.1,134.0
-6.75,-70.0,129.0
-6.75,-69.9,127.0
-6.75,-69.8,128.0
-6.75,-69.7,143.0
-6.75,-69.6,148.0
-6.75,-69.5,148.0
-6.75,-69.4,143.0
-6.75,-69.3,147.0
-6.75,-69.2,143.0
-6.75,-69.1,142.0
-6.75,-69.0,142.0
-6.75,-68.9,139.0
-6.75,-68.8,139.0
-6.75,-68.7,136.0
-6.75,-68.6,131.0
-6.75,-68.5,133.0
-6.75,-68.4,128.0
-6.75,-68.3,139.0
-6.75,-68.2,143.0
-6.75,-68.1,152.0
-6.75,-68.0,150.0
-6.5,-82.0,-4894.0
-6.5,-81.9,-5196.0
-6.5,-81.8,-5571.0
-6.5,-81.7,-5418.0
-6.5,-81.6,-4111.0
-6.5,-81.5,-3028.0
-6.5,-81.4,-2569.0
-6.5,-81.3,-2133.0
-6.5,-81.2,-1602.0
-6.5,-81.1,-1281.0
-6.5,-81.0,-491.0
-6.5,-80.9,-58.0
-6.5,-80.8,-35.0
-6.5,-80.7,-34.0
-6.5,-80.6,-26.0
-6.5,-80.5,-17.0
-6.5,-80.4,-4.0
-6.5,-80.3,-4.0
-6.5,-80.2,-2.0
-6.5,-80.1,8.0
-6.5,-80.0,24.0
-6.5,-79.9,39.0
-6.5,-79.8,77.0
-6.5,-79.7,92.0
-6.5,-79.6,128.0
-6.5,-79.5,470.0
-6.5,-79.4,719.0
-6.5,-79.3,1143.0
-6.5,-79.2,1077.0
-6.5,-79.1,2293.0
-6.5,-79.0,2103.0
-6.5,-78.9,2092.0
-6.5,-78.8,2140.0
-6.5,-78.7,2569.0
-6.5,-78.6,3040.0
-6.5,-78.5,2668.0
-6.5,-78.4,2776.0
-6.5,-78.3,2379.0
-6.5,-78.2,1304.0
-6.5,-78.1,2010.0
-6.5,-78.0,3570.0
-6.5,-77.9,2606.0
-6.5,-77.8,2951.0
-6.5,-77.7,3134.0
-6.5,-77.6,1774.0
-6.5,-77.5,1683.0
-6.5,-77.4,1815.0
-6.5,-77.3,2240.0
-6.5,-77.2,2256.0
-6.5,-77.1,2229.0
-6.5,-77.0,1126.0
-6.5,-76.9,1541.0
-6.5,-76.8,809.0
-6.5,-76.7,609.0
-6.5,-76.6,827.0
-6.5,-76.5,310.0
-6.5,-76.4,251.0
-6.5,-76.3,498.0
-6.5,-76.2,823.0
-6.5,-76.1,924.0
-6.5,-76.0,1260.0
-6.5,-75.9,262.0
-6.5,-75.8,212.0
-6.5,-75.7,184.0
-6.5,-75.6,182.0
-6.5,-75.5,250.0
-6.5,-75.4,171.0
-6.5,-75.3,152.0
-6.5,-75.2,137.0
-6.5,-75.1,140.0
-6.5,-75.0,135.0
-6.5,-74.9,135.0
-6.5,-74.8,127.0
-6.5,-74.7,157.0
-6.5,-74.6,160.0
-6.5,-74.5,172.0
-6.5,-74.4,169.0
-6.5,-74.3,155.0
-6.5,-74.2,179.0
-6.5,-74.1,168.0
-6.5,-74.0,183.0
-6.5,-73.9,177.0
-6.5,-73.8,161.0
-6.5,-73.7,176.0
-6.5,-73.6,176.0
-6.5,-73.5,196.0
-6.5,-73.4,191.0
-6.5,-73.3,203.0
-6.5,-73.2,183.0
-6.5,-73.1,179.0
-6.5,-73.0,204.0
-6.5,-72.9,191.0
-6.5,-72.8,175.0
-6.5,-72.7,161.0
-6.5,-72.6,173.0
-6.5,-72.5,189.0
-6.5,-72.4,196.0
-6.5,-72.3,169.0
-6.5,-72.2,207.0
-6.5,-72.1,180.0
-6.5,-72.0,177.0
-6.5,-71.9,178.0
-6.5,-71.8,146.0
-6.5,-71.7,177.0
-6.5,-71.6,196.0
-6.5,-71.5,195.0
-6.5,-71.4,196.0
-6.5,-71.3,175.0
-6.5,-71.2,183.0
-6.5,-71.1,199.0
-6.5,-71.0,179.0
-6.5,-70.9,163.0
-6.5,-70.8,180.0
-6.5,-70.7,207.0
-6.5,-70.6,207.0
-6.5,-70.5,219.0
-6.5,-70.4,207.0
-6.5,-70.3,213.0
-6.5,-70.2,186.0
-6.5,-70.1,167.0
-6.5,-70.0,198.0
-6.5,-69.9,192.0
-6.5,-69.8,179.0
-6.5,-69.7,153.0
-6.5,-69.6,150.0
-6.5,-69.5,142.0
-6.5,-69.4,131.0
-6.5,-69.3,134.0
-6.5,-69.2,130.0
-6.5,-69.1,114.0
-6.5,-69.0,116.0
-6.5,-68.9,116.0
-6.5,-68.8,114.0
-6.5,-68.7,111.0
-6.5,-68.6,111.0
-6.5,-68.5,111.0
-6.5,-68.4,109.0
-6.5,-68.3,108.0
-6.5,-68.2,103.0
-6.5,-68.1,123.0
-6.5,-68.0,106.0
-6.25,-82.0,-4980.0
-6.25,-81.9,-5367.0
-6.25,-81.8,-5741.0
-6.25,-81.7,-4921.0
-6.25,-81.6,-3354.0
-6.25,-81.5,-3209.0
-6.25,-81.4,-2773.0
-6.25,-81.3,-1986.0
-6.25,-81.2,-1034.0
-6.25,-81.1,-510.0
-6.25,-81.0,-47.0
-6.25,-80.9,-16.0
-6.25,-80.8,-4.0
-6.25,-80.7,6.0
-6.25,-80.6,10.0
-6.25,-80.5,2.0
-6.25,-80.4,1.0
-6.25,-80.3,9.0
-6.25,-80.2,18.0
-6.25,-80.1,33.0
-6.25,-80.0,51.0
-6.25,-79.9,71.0
-6.25,-79.8,343.0
-6.25,-79.7,109.0
-6.25,-79.6,239.0
-6.25,-79.5,1341.0
-6.25,-79.4,2202.0
-6.25,-79.3,3362.0
-6.25,-79.2,3369.0
-6.25,-79.1,2378.0
-6.25,-79.0,1367.0
-6.25,-78.9,2035.0
-6.25,-78.8,2783.0
-6.25,-78.7,2254.0
-6.25,-78.6,2634.0
-6.25,-78.5,1237.0
-6.25,-78.4,1534.0
-6.25,-78.3,1223.0
-6.25,-78.2,1648.0
-6.25,-78.1,2963.0
-6.25,-78.0,2608.0
-6.25,-77.9,2072.0
-6.25,-77.8,2559.0
-6.25,-77.7,2214.0
-6.25,-77.6,2714.0
-6.25,-77.5,2416.0
-6.25,-77.4,2284.0
-6.25,-77.3,2252.0
-6.25,-77.2,1257.0
-6.25,-77.1,1120.0
-6.25,-77.0,1500.0
-6.25,-76.9,1561.0
-6.25,-76.8,921.0
-6.25,-76.7,910.0
-6.25,-76.6,988.0
-6.25,-76.5,669.0
-6.25,-76.4,598.0
-6.25,-76.3,197.0
-6.25,-76.2,193.0
-6.25,-76.1,172.0
-6.25,-76.0,164.0
-6.25,-75.9,275.0
-6.25,-75.8,149.0
-6.25,-75.7,153.0
-6.25,-75.6,189.0
-6.25,-75.5,202.0
-6.25,-75.4,163.0
-6.25,-75.3,131.0
-6.25,-75.2,129.0
-6.25,-75.1,133.0
-6.25,-75.0,134.0
-6.25,-74.9,124.0
-6.25,-74.8,132.0
-6.25,-74.7,130.0
-6.25,-74.6,124.0
-6.25,-74.5,129.0
-6.25,-74.4,128.0
-6.25,-74.3,128.0
-6.25,-74.2,112.0
-6.25,-74.1,137.0
-6.25,-74.0,171.0
-6.25,-73.9,146.0
-6.25,-73.8,177.0
-6.25,-73.7,179.0
-6.25,-73.6,160.0
-6.25,-73.5,174.0
-6.25,-73.4,174.0
-6.25,-73.3,178.0
-6.25,-73.2,148.0
-6.25,-73.1,185.0
-6.25,-73.0,212.0
-6.25,-72.9,193.0
-6.25,-72.8,177.0
-6.25,-72.7,182.0
-6.25,-72.6,182.0
-6.25,-72.5,168.0
-6.25,-72.4,154.0
-6.25,-72.3,189.0
-6.25,-72.2,153.0
-6.25,-72.1,161.0
-6.25,-72.0,167.0
-6.25,-71.9,187.0
-6.25,-71.8,185.0
-6.25,-71.7,162.0
-6.25,-71.6,164.0
-6.25,-71.5,166.0
-6.25,-71.4,183.0
-6.25,-71.3,163.0
-6.25,-71.2,164.0
-6.25,-71.1,188.0
-6.25,-71.0,180.0
-6.25,-70.9,166.0
-6.25,-70.8,176.0
-6.25,-70.7,169.0
-6.25,-70.6,135.0
-6.25,-70.5,170.0
-6.25,-70.4,182.0
-6.25,-70.3,206.0
-6.25,-70.2,194.0
-6.25,-70.1,187.0
-6.25,-70.0,167.0
-6.25,-69.9,154.0
-6.25,-69.8,153.0
-6.25,-69.7,155.0
-6.25,-69.6,160.0
-6.25,-69.5,151.0
-6.25,-69.4,176.0
-6.25,-69.3,184.0
-6.25,-69.2,180.0
-6.25,-69.1,174.0
-6.25,-69.0,185.0
-6.25,-68.9,182.0
-6.25,-68.8,162.0
-6.25,-68.7,138.0
-6.25,-68.6,163.0
-6.25,-68.5,164.0
-6.25,-68.4,148.0
-6.25,-68.3,151.0
-6.25,-68.2,146.0
-6.25,-68.1,104.0
-6.25,-68.0,103.0
-6.0,-82.0,-5156.0
-6.0,-81.9,-5629.0
-6.0,-81.8,-5729.0
-6.0,-81.7,-4561.0
-6.0,-81.6,-3717.0
-6.0,-81.5,-2366.0
-6.0,-81.4,-1423.0
-6.0,-81.3,-438.0
-6.0,-81.2,-86.0
-6.0,-81.1,229.0
-6.0,-81.0,329.0
-6.0,-80.9,73.0
-6.0,-80.8,21.0
-6.0,-80.7,27.0
-6.0,-80.6,1.0
-6.0,-80.5,19.0
-6.0,-80.4,18.0
-6.0,-80.3,37.0
-6.0,-80.2,52.0
-6.0,-80.1,66.0
-6.0,-80.0,77.0
-6.0,-79.9,209.0
-6.0,-79.8,598.0
-6.0,-79.7,260.0
-6.0,-79.6,859.0
-6.0,-79.5,1763.0
-6.0,-79.4,2746.0
-6.0,-79.3,2365.0
-6.0,-79.2,1312.0
-6.0,-79.1,1816.0
-6.0,-79.0,1352.0
-6.0,-78.9,2028.0
-6.0,-78.8,1910.0
-6.0,-78.7,1388.0
-6.0,-78.6,836.0
-6.0,-78.5,1537.0
-6.0,-78.4,1987.0
-6.0,-78.3,2002.0
-6.0,-78.2,1643.0
-6.0,-78.1,2291.0
-6.0,-78.0,2175.0
-6.0,-77.9,2704.0
-6.0,-77.8,3323.0
-6.0,-77.7,2955.0
-6.0,-77.6,3435.0
-6.0,-77.5,3153.0
-6.0,-77.4,2008.0
-6.0,-77.3,1327.0
-6.0,-77.2,822.0
-6.0,-77.1,828.0
-6.0,-77.0,831.0
-6.0,-76.9,1170.0
-6.0,-76.8,1319.0
-6.0,-76.7,1354.0
-6.0,-76.6,1145.0
-6.0,-76.5,428.0
-6.0,-76.4,187.0
-6.0,-76.3,175.0
-6.0,-76.2,176.0
-6.0,-76.1,148.0
-6.0,-76.0,137.0
-6.0,-75.9,151.0
-6.0,-75.8,204.0
-6.0,-75.7,211.0
-6.0,-75.6,199.0
-6.0,-75.5,188.0
-6.0,-75.4,164.0
-6.0,-75.3,143.0
-6.0,-75.2,128.0
-6.0,-75.1,122.0
-6.0,-75.0,128.0
-6.0,-74.9,130.0
-6.0,-74.8,118.0
-6.0,-74.7,117.0
-6.0,-74.6,125.0
-6.0,-74.5,110.0
-6.0,-74.4,117.0
-6.0,-74.3,120.0
-6.0,-74.2,109.0
-6.0,-74.1,124.0
-6.0,-74.0,142.0
-6.0,-73.9,139.0
-6.0,-73.8,161.0
-6.0,-73.7,133.0
-6.0,-73.6,147.0
-6.0,-73.5,168.0
-6.0,-73.4,190.0
-6.0,-73.3,176.0
-6.0,-73.2,136.0
-6.0,-73.1,175.0
-6.0,-73.0,187.0
-6.0,-72.9,170.0
-6.0,-72.8,190.0
-6.0,-72.7,161.0
-6.0,-72.6,151.0
-6.0,-72.5,170.0
-6.0,-72.4,172.0
-6.0,-72.3,140.0
-6.0,-72.2,162.0
-6.0,-72.1,129.0
-6.0,-72.0,174.0
-6.0,-71.9,179.0
-6.0,-71.8,163.0
-6.0,-71.7,168.0
-6.0,-71.6,146.0
-6.0,-71.5,161.0
-6.0,-71.4,170.0
-6.0,-71.3,178.0
-6.0,-71.2,175.0
